"범죄별(1)","범죄별(2)",범죄별(3),발생지역별(1),2020
"특별법범 (건)","경범죄처벌법",소계,인천,560
"특별법범 (건)","경범죄처벌법",소계,광주,142
"특별법범 (건)","경범죄처벌법",소계,대전,173
"특별법범 (건)","경범죄처벌법",소계,울산,83
"특별법범 (건)","경범죄처벌법",소계,세종,8
"특별법범 (건)","경범죄처벌법",소계,경기,2170
"특별법범 (건)","경범죄처벌법",소계,강원,205
"특별법범 (건)","경범죄처벌법",소계,충북,146
"특별법범 (건)","경범죄처벌법",소계,충남,183
"특별법범 (건)","경범죄처벌법",소계,전북,134
"특별법범 (건)","경범죄처벌법",소계,전남,244
"특별법범 (건)","경범죄처벌법",소계,경북,232
"특별법범 (건)","경범죄처벌법",소계,경남,410
"특별법범 (건)","경범죄처벌법",소계,제주,155
"특별법범 (건)","고용보험법",소계,계,2606
"특별법범 (건)","고용보험법",소계,서울,393
"특별법범 (건)","고용보험법",소계,부산,101
"특별법범 (건)","고용보험법",소계,대구,100
"특별법범 (건)","고용보험법",소계,인천,1
"특별법범 (건)","고용보험법",소계,광주,87
"특별법범 (건)","고용보험법",소계,대전,2
"특별법범 (건)","고용보험법",소계,울산,111
"특별법범 (건)","고용보험법",소계,세종,1
"특별법범 (건)","고용보험법",소계,경기,1169
"특별법범 (건)","고용보험법",소계,강원,41
"특별법범 (건)","고용보험법",소계,충북,44
"특별법범 (건)","고용보험법",소계,충남,129
"특별법범 (건)","고용보험법",소계,전북,85
"특별법범 (건)","고용보험법",소계,전남,53
"특별법범 (건)","고용보험법",소계,경북,90
"특별법범 (건)","고용보험법",소계,경남,170
"특별법범 (건)","고용보험법",소계,제주,29
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,계,9005
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,서울,-
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,부산,2982
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,대구,-
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,인천,894
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,광주,-
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,대전,1
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,울산,1234
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,세종,-
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,경기,61
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,강원,135
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,충북,3
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,충남,11
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,전북,3
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,전남,901
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,경북,242
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,경남,2528
"특별법범 (건)","공유수면관리 및 매립에 관한법률",소계,제주,10
"특별법범 (건)","공유재산 및 물품관리법",소계,계,111
"특별법범 (건)","공유재산 및 물품관리법",소계,서울,8
"특별법범 (건)","공유재산 및 물품관리법",소계,부산,10
"특별법범 (건)","공유재산 및 물품관리법",소계,대구,4
"특별법범 (건)","공유재산 및 물품관리법",소계,인천,9
"특별법범 (건)","공유재산 및 물품관리법",소계,광주,-
"특별법범 (건)","공유재산 및 물품관리법",소계,대전,1
"특별법범 (건)","공유재산 및 물품관리법",소계,울산,1
"특별법범 (건)","공유재산 및 물품관리법",소계,세종,-
"특별법범 (건)","공유재산 및 물품관리법",소계,경기,25
"특별법범 (건)","공유재산 및 물품관리법",소계,강원,14
"특별법범 (건)","공유재산 및 물품관리법",소계,충북,5
"특별법범 (건)","공유재산 및 물품관리법",소계,충남,13
"특별법범 (건)","공유재산 및 물품관리법",소계,전북,3
"특별법범 (건)","공유재산 및 물품관리법",소계,전남,8
"특별법범 (건)","공유재산 및 물품관리법",소계,경북,2
"특별법범 (건)","공유재산 및 물품관리법",소계,경남,7
"특별법범 (건)","공유재산 및 물품관리법",소계,제주,1
"특별법범 (건)","공인중개사법",소계,계,911
"특별법범 (건)","공인중개사법",소계,서울,179
"특별법범 (건)","공인중개사법",소계,부산,91
"특별법범 (건)","공인중개사법",소계,대구,35
"특별법범 (건)","공인중개사법",소계,인천,49
"특별법범 (건)","공인중개사법",소계,광주,18
"특별법범 (건)","공인중개사법",소계,대전,24
"특별법범 (건)","공인중개사법",소계,울산,9
"특별법범 (건)","공인중개사법",소계,세종,27
"특별법범 (건)","공인중개사법",소계,경기,221
"특별법범 (건)","공인중개사법",소계,강원,20
"특별법범 (건)","공인중개사법",소계,충북,28
"특별법범 (건)","공인중개사법",소계,충남,37
"특별법범 (건)","공인중개사법",소계,전북,16
"특별법범 (건)","공인중개사법",소계,전남,17
"특별법범 (건)","공인중개사법",소계,경북,40
"특별법범 (건)","공인중개사법",소계,경남,82
"특별법범 (건)","공인중개사법",소계,제주,18
"특별법범 (건)","공중위생관리법",소계,계,2212
"특별법범 (건)","공중위생관리법",소계,서울,417
"특별법범 (건)","공중위생관리법",소계,부산,353
"특별법범 (건)","공중위생관리법",소계,대구,21
"특별법범 (건)","공중위생관리법",소계,인천,61
"특별법범 (건)","공중위생관리법",소계,광주,29
"특별법범 (건)","공중위생관리법",소계,대전,18
"특별법범 (건)","공중위생관리법",소계,울산,8
"특별법범 (건)","공중위생관리법",소계,세종,6
"특별법범 (건)","공중위생관리법",소계,경기,617
"특별법범 (건)","공중위생관리법",소계,강원,126
"특별법범 (건)","공중위생관리법",소계,충북,4
"특별법범 (건)","공중위생관리법",소계,충남,31
"특별법범 (건)","공중위생관리법",소계,전북,371
"특별법범 (건)","공중위생관리법",소계,전남,35
"특별법범 (건)","공중위생관리법",소계,경북,40
"특별법범 (건)","공중위생관리법",소계,경남,62
"특별법범 (건)","공중위생관리법",소계,제주,13
"특별법범 (건)","공직선거법",소계,계,1439
"특별법범 (건)","공직선거법",소계,서울,297
"특별법범 (건)","공직선거법",소계,부산,100
"특별법범 (건)","공직선거법",소계,대구,51
"특별법범 (건)","공직선거법",소계,인천,45
"특별법범 (건)","공직선거법",소계,광주,54
"특별법범 (건)","공직선거법",소계,대전,30
"특별법범 (건)","공직선거법",소계,울산,38
"특별법범 (건)","공직선거법",소계,세종,-
"특별법범 (건)","공직선거법",소계,경기,241
"특별법범 (건)","공직선거법",소계,강원,35
"특별법범 (건)","공직선거법",소계,충북,37
"특별법범 (건)","공직선거법",소계,충남,61
"특별법범 (건)","공직선거법",소계,전북,83
"특별법범 (건)","공직선거법",소계,전남,117
"특별법범 (건)","공직선거법",소계,경북,100
"특별법범 (건)","공직선거법",소계,경남,115
"특별법범 (건)","공직선거법",소계,제주,35
"특별법범 (건)","관세법",소계,계,599
"특별법범 (건)","관세법",소계,서울,77
"특별법범 (건)","관세법",소계,부산,140
"특별법범 (건)","관세법",소계,대구,17
"특별법범 (건)","관세법",소계,인천,301
"특별법범 (건)","관세법",소계,광주,15
"특별법범 (건)","관세법",소계,대전,-
"특별법범 (건)","관세법",소계,울산,2
"특별법범 (건)","관세법",소계,세종,-
"특별법범 (건)","관세법",소계,경기,10
"특별법범 (건)","관세법",소계,강원,1
"특별법범 (건)","관세법",소계,충북,-
"특별법범 (건)","관세법",소계,충남,5
"특별법범 (건)","관세법",소계,전북,5
"특별법범 (건)","관세법",소계,전남,11
"특별법범 (건)","관세법",소계,경북,2
"특별법범 (건)","관세법",소계,경남,13
"특별법범 (건)","관세법",소계,제주,-
"특별법범 (건)","교통사고처리 특례법",소계,계,184990
"특별법범 (건)","교통사고처리 특례법",소계,서울,31193
"특별법범 (건)","교통사고처리 특례법",소계,부산,10804
"특별법범 (건)","교통사고처리 특례법",소계,대구,11533
"특별법범 (건)","교통사고처리 특례법",소계,인천,7244
"특별법범 (건)","교통사고처리 특례법",소계,광주,6931
"특별법범 (건)","교통사고처리 특례법",소계,대전,6892
"특별법범 (건)","교통사고처리 특례법",소계,울산,2108
"특별법범 (건)","교통사고처리 특례법",소계,세종,723
"특별법범 (건)","교통사고처리 특례법",소계,경기,47297
"특별법범 (건)","교통사고처리 특례법",소계,강원,6273
"특별법범 (건)","교통사고처리 특례법",소계,충북,7313
"특별법범 (건)","교통사고처리 특례법",소계,충남,7417
"특별법범 (건)","교통사고처리 특례법",소계,전북,5665
"특별법범 (건)","교통사고처리 특례법",소계,전남,8154
"특별법범 (건)","교통사고처리 특례법",소계,경북,10649
"특별법범 (건)","교통사고처리 특례법",소계,경남,11232
"특별법범 (건)","교통사고처리 특례법",소계,제주,3562
"특별법범 (건)","국가기술자격법",소계,계,397
"특별법범 (건)","국가기술자격법",소계,서울,12
"특별법범 (건)","국가기술자격법",소계,부산,7
"특별법범 (건)","국가기술자격법",소계,대구,3
"특별법범 (건)","국가기술자격법",소계,인천,1
"특별법범 (건)","국가기술자격법",소계,광주,3
"특별법범 (건)","국가기술자격법",소계,대전,3
"특별법범 (건)","국가기술자격법",소계,울산,-
"특별법범 (건)","국가기술자격법",소계,세종,1
"특별법범 (건)","국가기술자격법",소계,경기,19
"특별법범 (건)","국가기술자격법",소계,강원,325
"특별법범 (건)","국가기술자격법",소계,충북,-
"특별법범 (건)","국가기술자격법",소계,충남,2
"특별법범 (건)","국가기술자격법",소계,전북,1
"특별법범 (건)","국가기술자격법",소계,전남,4
"특별법범 (건)","국가기술자격법",소계,경북,2
"특별법범 (건)","국가기술자격법",소계,경남,13
"특별법범 (건)","국가기술자격법",소계,제주,1
"특별법범 (건)","국가보안법",소계,계,51
"특별법범 (건)","국가보안법",소계,서울,32
"특별법범 (건)","국가보안법",소계,부산,3
"특별법범 (건)","국가보안법",소계,대구,1
"특별법범 (건)","국가보안법",소계,인천,2
"특별법범 (건)","국가보안법",소계,광주,4
"특별법범 (건)","국가보안법",소계,대전,-
"특별법범 (건)","국가보안법",소계,울산,-
"특별법범 (건)","국가보안법",소계,세종,-
"특별법범 (건)","국가보안법",소계,경기,6
"특별법범 (건)","국가보안법",소계,강원,2
"특별법범 (건)","국가보안법",소계,충북,-
"특별법범 (건)","국가보안법",소계,충남,-
"특별법범 (건)","국가보안법",소계,전북,1
"특별법범 (건)","국가보안법",소계,전남,-
"특별법범 (건)","국가보안법",소계,경북,-
"특별법범 (건)","국가보안법",소계,경남,-
"특별법범 (건)","국가보안법",소계,제주,-
"특별법범 (건)","국민체육진흥법",소계,계,384
"특별법범 (건)","국민체육진흥법",소계,서울,62
"특별법범 (건)","국민체육진흥법",소계,부산,25
"특별법범 (건)","국민체육진흥법",소계,대구,22
"특별법범 (건)","국민체육진흥법",소계,인천,25
"특별법범 (건)","국민체육진흥법",소계,광주,5
"특별법범 (건)","국민체육진흥법",소계,대전,7
"특별법범 (건)","국민체육진흥법",소계,울산,1
"특별법범 (건)","국민체육진흥법",소계,세종,-
"특별법범 (건)","국민체육진흥법",소계,경기,163
"특별법범 (건)","국민체육진흥법",소계,강원,7
"특별법범 (건)","국민체육진흥법",소계,충북,10
"특별법범 (건)","국민체육진흥법",소계,충남,9
"특별법범 (건)","국민체육진흥법",소계,전북,6
"특별법범 (건)","국민체육진흥법",소계,전남,6
