"죄종별","범죄발생지별","항목","단위","2016 년","2017 년","2018 년","2019 년","2020 년",
"통화","남양주시","범죄건수[건]","건","24","53","8","9","5",
"통화","동두천시","범죄건수[건]","건","1","6","-","1","2",
"통화","부천시","범죄건수[건]","건","16","39","16","11","11",
"통화","성남시","범죄건수[건]","건","61","98","35","25","30",
"통화","수원시","범죄건수[건]","건","45","64","26","22","5",
"통화","시흥시","범죄건수[건]","건","3","7","8","3","6",
"통화","안산시","범죄건수[건]","건","16","26","12","5","8",
"통화","안성시","범죄건수[건]","건","7","15","6","4","-",
"통화","안양시","범죄건수[건]","건","20","47","28","10","7",
"통화","양주시","범죄건수[건]","건","3","15","3","3","-",
"통화","여주시","범죄건수[건]","건","7","9","3","-","2",
"통화","오산시","범죄건수[건]","건","10","5","1","-","2",
"통화","용인시","범죄건수[건]","건","23","36","21","5","7",
"통화","의왕시","범죄건수[건]","건","3","3","2","-","1",
"통화","의정부시","범죄건수[건]","건","22","42","8","6","9",
"통화","이천시","범죄건수[건]","건","8","27","6","2","2",
"통화","파주시","범죄건수[건]","건","8","20","9","5","1",
"통화","평택시","범죄건수[건]","건","20","30","14","27","10",
"통화","포천시","범죄건수[건]","건","5","9","4","1","2",
"통화","하남시","범죄건수[건]","건","5","16","6","2","3",
"통화","화성시","범죄건수[건]","건","10","22","8","4","2",
"통화","강릉시","범죄건수[건]","건","5","10","-","3","3",
"통화","동해시","범죄건수[건]","건","-","-","-","-","-",
"통화","삼척시","범죄건수[건]","건","-","1","-","-","1",
"통화","속초시","범죄건수[건]","건","1","4","2","1","-",
"통화","원주시","범죄건수[건]","건","6","33","7","3","5",
"통화","춘천시","범죄건수[건]","건","11","27","6","7","6",
"통화","태백시","범죄건수[건]","건","1","3","-","1","-",
"통화","제천시","범죄건수[건]","건","5","11","4","1","1",
"통화","청주시","범죄건수[건]","건","16","35","7","6","13",
"통화","충주시","범죄건수[건]","건","6","16","6","2","3",
"통화","계룡시","범죄건수[건]","건","1","-","-","-","-",
"통화","공주시","범죄건수[건]","건","1","7","4","1","2",
"통화","논산시","범죄건수[건]","건","2","11","4","-","2",
"통화","당진시","범죄건수[건]","건","1","13","3","1","1",
"통화","보령시","범죄건수[건]","건","-","3","1","6","-",
"통화","서산시","범죄건수[건]","건","5","8","4","8","-",
"통화","아산시","범죄건수[건]","건","3","15","3","6","3",
"통화","천안시","범죄건수[건]","건","19","27","7","16","17",
"통화","군산시","범죄건수[건]","건","4","7","2","-","2",
"통화","김제시","범죄건수[건]","건","1","4","-","3","-",
"통화","남원시","범죄건수[건]","건","-","-","1","-","-",
"통화","익산시","범죄건수[건]","건","4","10","6","3","5",
"통화","전주시","범죄건수[건]","건","3","7","4","3","1",
"통화","정읍시","범죄건수[건]","건","2","2","-","1","4",
"통화","광양시","범죄건수[건]","건","-","2","1","-","-",
"통화","나주시","범죄건수[건]","건","-","-","-","1","-",
"통화","목포시","범죄건수[건]","건","2","6","5","2","2",
"통화","순천시","범죄건수[건]","건","3","3","1","-","1",
"통화","여수시","범죄건수[건]","건","1","2","4","1","3",
"통화","경산시","범죄건수[건]","건","4","4","4","2","1",
"통화","경주시","범죄건수[건]","건","3","1","6","1","2",
"통화","구미시","범죄건수[건]","건","6","6","7","4","3",
"통화","김천시","범죄건수[건]","건","-","5","-","-","-",
"통화","문경시","범죄건수[건]","건","1","2","-","-","-",
"통화","상주시","범죄건수[건]","건","1","2","1","-","1",
"통화","안동시","범죄건수[건]","건","4","3","3","7","1",
"통화","영주시","범죄건수[건]","건","2","10","1","1","1",
"통화","영천시","범죄건수[건]","건","-","-","-","-","-",
"통화","포항시","범죄건수[건]","건","5","7","3","4","4",
"통화","거제시","범죄건수[건]","건","-","-","-","1","1",
"통화","김해시","범죄건수[건]","건","-","6","2","3","2",
"통화","밀양시","범죄건수[건]","건","-","-","-","-","-",
"통화","사천시","범죄건수[건]","건","-","1","1","-","-",
"통화","양산시","범죄건수[건]","건","5","4","2","1","-",
"통화","진주시","범죄건수[건]","건","1","2","4","1","5",
"통화","창원시","범죄건수[건]","건","13","10","2","5","1",
"통화","통영시","범죄건수[건]","건","-","1","-","1","-",
"통화","서귀포시","범죄건수[건]","건","1","5","1","-","-",
"통화","제주시","범죄건수[건]","건","15","16","7","5","10",
"통화","기타도시","범죄건수[건]","건","3","5","4","5","4",
"통화","도시이외","범죄건수[건]","건","32","133","52","26","22",
"문서·인장","계","범죄건수[건]","건","13295","12452","12290","11343","11533",
"문서·인장","서울","범죄건수[건]","건","2932","2598","2520","2415","2360",
"문서·인장","부산","범죄건수[건]","건","1212","829","830","913","873",
"문서·인장","대구","범죄건수[건]","건","558","446","528","561","455",
"문서·인장","인천","범죄건수[건]","건","668","579","540","612","613",
"문서·인장","광주","범죄건수[건]","건","444","336","311","316","363",
"문서·인장","대전","범죄건수[건]","건","403","346","351","317","345",
"문서·인장","울산","범죄건수[건]","건","279","225","261","214","209",
"문서·인장","세종","범죄건수[건]","건","39","50","40","49","68",
"문서·인장","고양시","범죄건수[건]","건","198","170","187","184","234",
"문서·인장","과천시","범죄건수[건]","건","21","11","6","13","11",
"문서·인장","광명시","범죄건수[건]","건","47","58","41","40","36",
"문서·인장","광주시","범죄건수[건]","건","61","58","51","67","91",
"문서·인장","구리시","범죄건수[건]","건","68","52","26","43","27",
"문서·인장","군포시","범죄건수[건]","건","48","41","26","31","26",
"문서·인장","김포시","범죄건수[건]","건","49","65","61","75","63",
"문서·인장","남양주시","범죄건수[건]","건","134","104","75","109","124",
"문서·인장","동두천시","범죄건수[건]","건","32","18","37","28","27",
"문서·인장","부천시","범죄건수[건]","건","228","180","116","150","185",
"문서·인장","성남시","범죄건수[건]","건","210","211","161","180","154",
"문서·인장","수원시","범죄건수[건]","건","298","225","213","237","254",
"문서·인장","시흥시","범죄건수[건]","건","81","65","89","102","86",
"문서·인장","안산시","범죄건수[건]","건","238","191","154","181","195",
"문서·인장","안성시","범죄건수[건]","건","42","35","31","36","39",
"문서·인장","안양시","범죄건수[건]","건","113","112","104","103","78",
"문서·인장","양주시","범죄건수[건]","건","48","55","55","28","42",
"문서·인장","여주시","범죄건수[건]","건","33","34","21","26","22",
"문서·인장","오산시","범죄건수[건]","건","54","39","37","28","24",
"문서·인장","용인시","범죄건수[건]","건","193","169","140","153","159",
"문서·인장","의왕시","범죄건수[건]","건","17","13","17","17","25",
"문서·인장","의정부시","범죄건수[건]","건","124","117","106","93","95",
"문서·인장","이천시","범죄건수[건]","건","39","44","41","34","45",
"문서·인장","파주시","범죄건수[건]","건","97","84","79","89","75",
"문서·인장","평택시","범죄건수[건]","건","141","135","285","105","133",
"문서·인장","포천시","범죄건수[건]","건","53","46","34","38","30",
"문서·인장","하남시","범죄건수[건]","건","44","24","18","15","46",
"문서·인장","화성시","범죄건수[건]","건","126","91","92","95","80",
"문서·인장","강릉시","범죄건수[건]","건","65","75","40","49","28",
"문서·인장","동해시","범죄건수[건]","건","22","21","24","11","17",
"문서·인장","삼척시","범죄건수[건]","건","15","16","10","8","10",
"문서·인장","속초시","범죄건수[건]","건","20","21","13","22","20",
"문서·인장","원주시","범죄건수[건]","건","68","63","47","88","65",
"문서·인장","춘천시","범죄건수[건]","건","73","52","55","60","65",
"문서·인장","태백시","범죄건수[건]","건","22","5","2","8","13",
"문서·인장","제천시","범죄건수[건]","건","39","28","23","18","21",
"문서·인장","청주시","범죄건수[건]","건","229","217","211","199","203",
"문서·인장","충주시","범죄건수[건]","건","27","22","30","53","39",
"문서·인장","계룡시","범죄건수[건]","건","9","6","3","4","6",
"문서·인장","공주시","범죄건수[건]","건","34","20","28","22","24",
"문서·인장","논산시","범죄건수[건]","건","45","34","30","30","45",
"문서·인장","당진시","범죄건수[건]","건","41","39","37","43","39",
"문서·인장","보령시","범죄건수[건]","건","21","27","26","27","20",
"문서·인장","서산시","범죄건수[건]","건","45","58","38","39","34",
"문서·인장","아산시","범죄건수[건]","건","56","39","44","64","63",
"문서·인장","천안시","범죄건수[건]","건","133","131","148","125","148",
"문서·인장","군산시","범죄건수[건]","건","67","73","83","128","99",
"문서·인장","김제시","범죄건수[건]","건","20","12","13","24","26",
"문서·인장","남원시","범죄건수[건]","건","12","12","5","12","18",
"문서·인장","익산시","범죄건수[건]","건","83","68","64","61","62",
"문서·인장","전주시","범죄건수[건]","건","226","156","135","158","173",
"문서·인장","정읍시","범죄건수[건]","건","33","22","23","28","22",
"문서·인장","광양시","범죄건수[건]","건","46","25","19","25","25",
"문서·인장","나주시","범죄건수[건]","건","9","15","24","28","28",
"문서·인장","목포시","범죄건수[건]","건","67","70","61","70","72",
"문서·인장","순천시","범죄건수[건]","건","65","44","44","58","58",
"문서·인장","여수시","범죄건수[건]","건","100","53","47","59","69",
"문서·인장","경산시","범죄건수[건]","건","83","52","35","44","45",
"문서·인장","경주시","범죄건수[건]","건","62","65","34","53","55",
"문서·인장","구미시","범죄건수[건]","건","93","77","56","71","88",
"문서·인장","김천시","범죄건수[건]","건","24","28","26","20","22",
"문서·인장","문경시","범죄건수[건]","건","12","11","14","19","21",
"문서·인장","상주시","범죄건수[건]","건","21","12","12","16","22",
"문서·인장","안동시","범죄건수[건]","건","54","40","34","43","23",
"문서·인장","영주시","범죄건수[건]","건","30","13","11","19","17",
"문서·인장","영천시","범죄건수[건]","건","19","11","26","30","22",
"문서·인장","포항시","범죄건수[건]","건","91","72","71","72","97",
"문서·인장","거제시","범죄건수[건]","건","70","48","53","45","59",
"문서·인장","김해시","범죄건수[건]","건","110","111","86","105","139",
"문서·인장","밀양시","범죄건수[건]","건","13","20","17","31","28",
"문서·인장","사천시","범죄건수[건]","건","46","15","16","24","31",
"문서·인장","양산시","범죄건수[건]","건","54","40","64","71","70",
"문서·인장","진주시","범죄건수[건]","건","77","63","53","86","76",
"문서·인장","창원시","범죄건수[건]","건","237","404","168","237","242",
"문서·인장","통영시","범죄건수[건]","건","25","76","492","34","29",
"문서·인장","서귀포시","범죄건수[건]","건","45","39","27","31","19",
"문서·인장","제주시","범죄건수[건]","건","127","953","672","116","157",
"문서·인장","기타도시","범죄건수[건]","건","90","62","124","160","310",
"문서·인장","도시이외","범죄건수[건]","건","848","960","1188","798","757",
"유가증권인지","계","범죄건수[건]","건","219","217","197","140","84",
"유가증권인지","서울","범죄건수[건]","건","101","98","61","56","34",
"유가증권인지","부산","범죄건수[건]","건","6","5","14","11","4",
"유가증권인지","대구","범죄건수[건]","건","4","10","52","5","4",
"유가증권인지","인천","범죄건수[건]","건","12","18","9","8","4",
